tx_id,gene_id,gene_name,gene_biotype
YMR295C_mRNA,YMR295C,,protein_coding
YMR296C_mRNA,YMR296C,LCB1,protein_coding
YMR297W_mRNA,YMR297W,PRC1,protein_coding
YMR298W_mRNA,YMR298W,LIP1,protein_coding
YMR299C_mRNA,YMR299C,DYN3,protein_coding
YMR300C_mRNA,YMR300C,ADE4,protein_coding
YMR301C_mRNA,YMR301C,ATM1,protein_coding
YMR302C_mRNA,YMR302C,YME2,protein_coding
YMR303C_mRNA,YMR303C,ADH2,protein_coding
YMR304C-A_mRNA,YMR304C-A,,protein_coding
YMR304W_mRNA,YMR304W,UBP15,protein_coding
YMR305C_mRNA,YMR305C,SCW10,protein_coding
YMR306C-A_mRNA,YMR306C-A,,protein_coding
YMR306W_mRNA,YMR306W,FKS3,protein_coding
YMR307C-A_mRNA,YMR307C-A,,protein_coding
YMR307W_mRNA,YMR307W,GAS1,protein_coding
YMR308C_mRNA,YMR308C,PSE1,protein_coding
YMR309C_mRNA,YMR309C,NIP1,protein_coding
YMR310C_mRNA,YMR310C,,protein_coding
YMR311C_mRNA,YMR311C,GLC8,protein_coding
YMR312W_mRNA,YMR312W,ELP6,protein_coding
YMR313C_mRNA,YMR313C,TGL3,protein_coding
YMR314W_mRNA,YMR314W,PRE5,protein_coding
YMR315W-A_mRNA,YMR315W-A,,protein_coding
YMR315W_mRNA,YMR315W,,protein_coding
YMR316C-A_mRNA,YMR316C-A,,protein_coding
YMR316C-B_mRNA,YMR316C-B,,protein_coding
YMR316W_mRNA,YMR316W,DIA1,protein_coding
YMR317W_mRNA,YMR317W,,protein_coding
YMR318C_mRNA,YMR318C,ADH6,protein_coding
YMR319C_mRNA,YMR319C,FET4,protein_coding
YMR320W_mRNA,YMR320W,,protein_coding
YMR321C_mRNA,YMR321C,,protein_coding
YMR322C_mRNA,YMR322C,SNO4,protein_coding
YMR323W_mRNA,YMR323W,ERR3,protein_coding
YMR324C_mRNA,YMR324C,,protein_coding
YMR325W_mRNA,YMR325W,PAU19,protein_coding
YMR326C_mRNA,YMR326C,,protein_coding
YNL001W_mRNA,YNL001W,DOM34,protein_coding
YNL002C_mRNA,YNL002C,RLP7,protein_coding
YNL003C_mRNA,YNL003C,PET8,protein_coding
YNL004W_mRNA,YNL004W,HRB1,protein_coding
YNL005C_mRNA,YNL005C,MRP7,protein_coding
YNL006W_mRNA,YNL006W,LST8,protein_coding
YNL007C_mRNA,YNL007C,SIS1,protein_coding
YNL008C_mRNA,YNL008C,ASI3,protein_coding
YNL009W_mRNA,YNL009W,IDP3,protein_coding
YNL010W_mRNA,YNL010W,,protein_coding
YNL011C_mRNA,YNL011C,,protein_coding
YNL012W_mRNA,YNL012W,SPO1,protein_coding
YNL013C_mRNA,YNL013C,,protein_coding
YNL014W_mRNA,YNL014W,HEF3,protein_coding
YNL015W_mRNA,YNL015W,PBI2,protein_coding
YNL016W_mRNA,YNL016W,PUB1,protein_coding
YNL017C_mRNA,YNL017C,,protein_coding
YNL018C_mRNA,YNL018C,,protein_coding
YNL019C_mRNA,YNL019C,,protein_coding
YNL020C_mRNA,YNL020C,ARK1,protein_coding
YNL021W_mRNA,YNL021W,HDA1,protein_coding
YNL022C_mRNA,YNL022C,RCM1,protein_coding
YNL023C_mRNA,YNL023C,FAP1,protein_coding
YNL024C-A_mRNA,YNL024C-A,KSH1,protein_coding
YNL024C_mRNA,YNL024C,EFM6,protein_coding
YNL025C_mRNA,YNL025C,SSN8,protein_coding
YNL026W_mRNA,YNL026W,SAM50,protein_coding
YNL027W_mRNA,YNL027W,CRZ1,protein_coding
YNL028W_mRNA,YNL028W,,protein_coding
YNL029C_mRNA,YNL029C,KTR5,protein_coding
YNL030W_mRNA,YNL030W,HHF2,protein_coding
YNL031C_mRNA,YNL031C,HHT2,protein_coding
YNL032W_mRNA,YNL032W,SIW14,protein_coding
YNL033W_mRNA,YNL033W,,protein_coding
YNL034W_mRNA,YNL034W,,protein_coding
YNL035C_mRNA,YNL035C,,protein_coding
YNL036W_mRNA,YNL036W,NCE103,protein_coding
YNL037C_mRNA,YNL037C,IDH1,protein_coding
YNL038W_mRNA,YNL038W,GPI15,protein_coding
YNL039W_mRNA,YNL039W,BDP1,protein_coding
YNL040W_mRNA,YNL040W,,protein_coding
YNL041C_mRNA,YNL041C,COG6,protein_coding
YNL042W-B_mRNA,YNL042W-B,,protein_coding
YNL042W_mRNA,YNL042W,BOP3,protein_coding
YNL043C_mRNA,YNL043C,,protein_coding
YNL044W_mRNA,YNL044W,YIP3,protein_coding
YNL045W_mRNA,YNL045W,LAP2,protein_coding
YNL046W_mRNA,YNL046W,,protein_coding
YNL047C_mRNA,YNL047C,SLM2,protein_coding
YNL048W_mRNA,YNL048W,ALG11,protein_coding
YNL049C_mRNA,YNL049C,SFB2,protein_coding
YNL050C_mRNA,YNL050C,,protein_coding
YNL051W_mRNA,YNL051W,COG5,protein_coding
YNL052W_mRNA,YNL052W,COX5A,protein_coding
YNL053W_mRNA,YNL053W,MSG5,protein_coding
YNL054W-A,YNL054W-A,,transposable_element
YNL054W-B,YNL054W-B,,transposable_element
YNL054W_mRNA,YNL054W,VAC7,protein_coding
YNL055C_mRNA,YNL055C,POR1,protein_coding
YNL056W_mRNA,YNL056W,OCA2,protein_coding
YNL057W_mRNA,YNL057W,,protein_coding
YNL058C_mRNA,YNL058C,,protein_coding
YNL059C_mRNA,YNL059C,ARP5,protein_coding
YNL061W_mRNA,YNL061W,NOP2,protein_coding
YNL062C_mRNA,YNL062C,GCD10,protein_coding
YNL063W_mRNA,YNL063W,MTQ1,protein_coding
YNL064C_mRNA,YNL064C,YDJ1,protein_coding
YNL065W_mRNA,YNL065W,AQR1,protein_coding
YNL066W_mRNA,YNL066W,SUN4,protein_coding
YNL067W-A_mRNA,YNL067W-A,,protein_coding
YNL067W-B_mRNA,YNL067W-B,,protein_coding
YNL067W_mRNA,YNL067W,RPL9B,protein_coding
YNL068C_mRNA,YNL068C,FKH2,protein_coding
YNL069C_mRNA,YNL069C,RPL16B,protein_coding
YNL070W_mRNA,YNL070W,TOM7,protein_coding
YNL071W_mRNA,YNL071W,LAT1,protein_coding
YNL072W_mRNA,YNL072W,RNH201,protein_coding
YNL073W_mRNA,YNL073W,MSK1,protein_coding
YNL074C_mRNA,YNL074C,MLF3,protein_coding
YNL075W_mRNA,YNL075W,IMP4,protein_coding
YNL076W_mRNA,YNL076W,MKS1,protein_coding
YNL077W_mRNA,YNL077W,APJ1,protein_coding
YNL078W_mRNA,YNL078W,NIS1,protein_coding
YNL079C_mRNA,YNL079C,TPM1,protein_coding
YNL080C_mRNA,YNL080C,EOS1,protein_coding
YNL081C_mRNA,YNL081C,SWS2,protein_coding
YNL082W_mRNA,YNL082W,PMS1,protein_coding
YNL083W_mRNA,YNL083W,SAL1,protein_coding
YNL084C_mRNA,YNL084C,END3,protein_coding
YNL085W_mRNA,YNL085W,MKT1,protein_coding
YNL086W_mRNA,YNL086W,SNN1,protein_coding
YNL087W_mRNA,YNL087W,TCB2,protein_coding
YNL088W_mRNA,YNL088W,TOP2,protein_coding
YNL089C_mRNA,YNL089C,,protein_coding
YNL090W_mRNA,YNL090W,RHO2,protein_coding
YNL091W_mRNA,YNL091W,NST1,protein_coding
YNL092W_mRNA,YNL092W,,protein_coding
YNL093W_mRNA,YNL093W,YPT53,protein_coding
YNL094W_mRNA,YNL094W,APP1,protein_coding
YNL095C_mRNA,YNL095C,,protein_coding
YNL096C_mRNA,YNL096C,RPS7B,protein_coding
YNL097C-B_mRNA,YNL097C-B,,protein_coding
YNL097C_mRNA,YNL097C,PHO23,protein_coding
YNL097W-A_mRNA,YNL097W-A,,protein_coding
YNL098C_mRNA,YNL098C,RAS2,protein_coding
YNL099C_mRNA,YNL099C,OCA1,protein_coding
YNL100W_mRNA,YNL100W,,protein_coding
YNL101W_mRNA,YNL101W,AVT4,protein_coding
YNL102W_mRNA,YNL102W,POL1,protein_coding
YNL103W-A_mRNA,YNL103W-A,,protein_coding
YNL103W_mRNA,YNL103W,MET4,protein_coding
YNL104C_mRNA,YNL104C,LEU4,protein_coding
YNL105W_mRNA,YNL105W,RRT16,protein_coding
YNL106C_mRNA,YNL106C,INP52,protein_coding
YNL107W_mRNA,YNL107W,YAF9,protein_coding
YNL108C_mRNA,YNL108C,,protein_coding
YNL109W_mRNA,YNL109W,,protein_coding
YNL110C_mRNA,YNL110C,NOP15,protein_coding
YNL111C_mRNA,YNL111C,CYB5,protein_coding
YNL112W_mRNA,YNL112W,DBP2,protein_coding
YNL113W_mRNA,YNL113W,RPC19,protein_coding
YNL114C_mRNA,YNL114C,,protein_coding
YNL115C_mRNA,YNL115C,,protein_coding
YNL116W_mRNA,YNL116W,DMA2,protein_coding
YNL117W_mRNA,YNL117W,MLS1,protein_coding
YNL118C_mRNA,YNL118C,DCP2,protein_coding
YNL119W_mRNA,YNL119W,NCS2,protein_coding
YNL120C_mRNA,YNL120C,,protein_coding
YNL121C_mRNA,YNL121C,TOM70,protein_coding
YNL122C_mRNA,YNL122C,,protein_coding
YNL123W_mRNA,YNL123W,NMA111,protein_coding
YNL124W_mRNA,YNL124W,NAF1,protein_coding
YNL125C_mRNA,YNL125C,ESBP6,protein_coding
YNL126W_mRNA,YNL126W,SPC98,protein_coding
YNL127W_mRNA,YNL127W,FAR11,protein_coding
YNL128W_mRNA,YNL128W,TEP1,protein_coding
YNL129W_mRNA,YNL129W,NRK1,protein_coding
YNL130C-A_mRNA,YNL130C-A,DGR1,protein_coding
YNL130C_mRNA,YNL130C,CPT1,protein_coding
YNL131W_mRNA,YNL131W,TOM22,protein_coding
YNL132W_mRNA,YNL132W,KRE33,protein_coding
YNL133C_mRNA,YNL133C,FYV6,protein_coding
YNL134C_mRNA,YNL134C,,protein_coding
YNL135C_mRNA,YNL135C,FPR1,protein_coding
YNL136W_mRNA,YNL136W,EAF7,protein_coding
YNL137C_mRNA,YNL137C,NAM9,protein_coding
YNL138W-A_mRNA,YNL138W-A,YSF3,protein_coding
YNL138W_mRNA,YNL138W,SRV2,protein_coding
YNL139C_mRNA,YNL139C,THO2,protein_coding
YNL140C_mRNA,YNL140C,,protein_coding
YNL141W_mRNA,YNL141W,AAH1,protein_coding
YNL142W_mRNA,YNL142W,MEP2,protein_coding
YNL143C_mRNA,YNL143C,,protein_coding
YNL144C_mRNA,YNL144C,,protein_coding
YNL144W-A_mRNA,YNL144W-A,,protein_coding
YNL145W_mRNA,YNL145W,MFA2,protein_coding
YNL146C-A_mRNA,YNL146C-A,,protein_coding
YNL146W_mRNA,YNL146W,,protein_coding
YNL147W_mRNA,YNL147W,LSM7,protein_coding
YNL148C_mRNA,YNL148C,ALF1,protein_coding
YNL149C_mRNA,YNL149C,PGA2,protein_coding
YNL150W_mRNA,YNL150W,,protein_coding
YNL151C_mRNA,YNL151C,RPC31,protein_coding
YNL152W_mRNA,YNL152W,INN1,protein_coding
YNL153C_mRNA,YNL153C,GIM3,protein_coding
YNL154C_mRNA,YNL154C,YCK2,protein_coding
YNL155W_mRNA,YNL155W,CUZ1,protein_coding
YNL156C_mRNA,YNL156C,NSG2,protein_coding
YNL157W_mRNA,YNL157W,IGO1,protein_coding
YNL158W_mRNA,YNL158W,PGA1,protein_coding
YNL159C_mRNA,YNL159C,ASI2,protein_coding
YNL160W_mRNA,YNL160W,YGP1,protein_coding
YNL161W_mRNA,YNL161W,CBK1,protein_coding
YNL162W-A_mRNA,YNL162W-A,,protein_coding
YNL162W_mRNA,YNL162W,RPL42A,protein_coding
YNL163C_mRNA,YNL163C,RIA1,protein_coding
YNL164C_mRNA,YNL164C,IBD2,protein_coding
YNL165W_mRNA,YNL165W,,protein_coding
YNL166C_mRNA,YNL166C,BNI5,protein_coding
YNL167C_mRNA,YNL167C,SKO1,protein_coding
YNL168C_mRNA,YNL168C,FMP41,protein_coding
YNL169C_mRNA,YNL169C,PSD1,protein_coding
YNL170W_mRNA,YNL170W,,protein_coding
YNL171C_mRNA,YNL171C,,protein_coding
YNL172W_mRNA,YNL172W,APC1,protein_coding
YNL173C_mRNA,YNL173C,MDG1,protein_coding
YNL174W_mRNA,YNL174W,,protein_coding
YNL175C_mRNA,YNL175C,NOP13,protein_coding
YNL176C_mRNA,YNL176C,TDA7,protein_coding
YNL177C_mRNA,YNL177C,MRPL22,protein_coding
YNL178W_mRNA,YNL178W,RPS3,protein_coding
YNL179C_mRNA,YNL179C,,protein_coding
YNL180C_mRNA,YNL180C,RHO5,protein_coding
YNL181W_mRNA,YNL181W,PBR1,protein_coding
YNL182C_mRNA,YNL182C,IPI3,protein_coding
YNL183C_mRNA,YNL183C,NPR1,protein_coding
YNL184C_mRNA,YNL184C,,protein_coding
YNL185C_mRNA,YNL185C,MRPL19,protein_coding
YNL186W_mRNA,YNL186W,UBP10,protein_coding
YNL187W_mRNA,YNL187W,SWT21,protein_coding
YNL188W_mRNA,YNL188W,KAR1,protein_coding
YNL189W_mRNA,YNL189W,SRP1,protein_coding
YNL190W_mRNA,YNL190W,,protein_coding
YNL191W_mRNA,YNL191W,DUG3,protein_coding
YNL192W_mRNA,YNL192W,CHS1,protein_coding
YNL193W_mRNA,YNL193W,,protein_coding
YNL194C_mRNA,YNL194C,,protein_coding
YNL195C_mRNA,YNL195C,,protein_coding
YNL196C_mRNA,YNL196C,SLZ1,protein_coding
YNL197C_mRNA,YNL197C,WHI3,protein_coding
YNL198C_mRNA,YNL198C,,protein_coding
YNL199C_mRNA,YNL199C,GCR2,protein_coding
YNL200C_mRNA,YNL200C,NNR1,protein_coding
YNL201C_mRNA,YNL201C,PSY2,protein_coding
YNL202W_mRNA,YNL202W,SPS19,protein_coding
YNL203C_mRNA,YNL203C,,protein_coding
YNL204C_mRNA,YNL204C,SPS18,protein_coding
YNL205C_mRNA,YNL205C,,protein_coding
YNL206C_mRNA,YNL206C,RTT106,protein_coding
YNL207W_mRNA,YNL207W,RIO2,protein_coding
YNL208W_mRNA,YNL208W,,protein_coding
YNL209W_mRNA,YNL209W,SSB2,protein_coding
YNL210W_mRNA,YNL210W,MER1,protein_coding
YNL211C_mRNA,YNL211C,MRX7,protein_coding
YNL212W_mRNA,YNL212W,VID27,protein_coding
YNL213C_mRNA,YNL213C,RRG9,protein_coding
YNL214W_mRNA,YNL214W,PEX17,protein_coding
YNL215W_mRNA,YNL215W,IES2,protein_coding
YNL216W_mRNA,YNL216W,RAP1,protein_coding
YNL217W_mRNA,YNL217W,,protein_coding
YNL218W_mRNA,YNL218W,MGS1,protein_coding
YNL219C_mRNA,YNL219C,ALG9,protein_coding
YNL220W_mRNA,YNL220W,ADE12,protein_coding
YNL221C_mRNA,YNL221C,POP1,protein_coding
YNL222W_mRNA,YNL222W,SSU72,protein_coding
YNL223W_mRNA,YNL223W,ATG4,protein_coding
YNL224C_mRNA,YNL224C,SQS1,protein_coding
YNL225C_mRNA,YNL225C,CNM67,protein_coding
YNL226W_mRNA,YNL226W,,protein_coding
YNL227C_mRNA,YNL227C,JJJ1,protein_coding
YNL228W_mRNA,YNL228W,,protein_coding
YNL229C_mRNA,YNL229C,URE2,protein_coding
YNL230C_mRNA,YNL230C,ELA1,protein_coding
YNL231C_mRNA,YNL231C,PDR16,protein_coding
YNL232W_mRNA,YNL232W,CSL4,protein_coding
YNL233W_mRNA,YNL233W,BNI4,protein_coding
YNL234W_mRNA,YNL234W,,protein_coding
YNL235C_mRNA,YNL235C,,protein_coding
YNL236W_mRNA,YNL236W,SIN4,protein_coding
YNL237W_mRNA,YNL237W,YTP1,protein_coding
YNL238W_mRNA,YNL238W,KEX2,protein_coding
YNL239W_mRNA,YNL239W,LAP3,protein_coding
YNL240C_mRNA,YNL240C,NAR1,protein_coding
YNL241C_mRNA,YNL241C,ZWF1,protein_coding
YNL242W_mRNA,YNL242W,ATG2,protein_coding
YNL243W_mRNA,YNL243W,SLA2,protein_coding
YNL244C_mRNA,YNL244C,SUI1,protein_coding
YNL245C_mRNA,YNL245C,CWC25,protein_coding
YNL246W_mRNA,YNL246W,VPS75,protein_coding
YNL247W_mRNA,YNL247W,,protein_coding
YNL248C_mRNA,YNL248C,RPA49,protein_coding
YNL249C_mRNA,YNL249C,MPA43,protein_coding
YNL250W_mRNA,YNL250W,RAD50,protein_coding
YNL251C_mRNA,YNL251C,NRD1,protein_coding
YNL252C_mRNA,YNL252C,MRPL17,protein_coding
YNL253W_mRNA,YNL253W,TEX1,protein_coding
YNL254C_mRNA,YNL254C,RTC4,protein_coding
YNL255C_mRNA,YNL255C,GIS2,protein_coding
YNL256W_mRNA,YNL256W,FOL1,protein_coding
YNL257C_mRNA,YNL257C,SIP3,protein_coding
YNL258C_mRNA,YNL258C,DSL1,protein_coding
YNL259C_mRNA,YNL259C,ATX1,protein_coding
YNL260C_mRNA,YNL260C,LTO1,protein_coding
YNL261W_mRNA,YNL261W,ORC5,protein_coding
YNL262W_mRNA,YNL262W,POL2,protein_coding
YNL263C_mRNA,YNL263C,YIF1,protein_coding
YNL264C_mRNA,YNL264C,PDR17,protein_coding
YNL265C_mRNA,YNL265C,IST1,protein_coding
YNL266W_mRNA,YNL266W,,protein_coding
YNL267W_mRNA,YNL267W,PIK1,protein_coding
YNL268W_mRNA,YNL268W,LYP1,protein_coding
YNL269W_mRNA,YNL269W,BSC4,protein_coding
YNL270C_mRNA,YNL270C,ALP1,protein_coding
YNL271C_mRNA,YNL271C,BNI1,protein_coding
YNL272C_mRNA,YNL272C,SEC2,protein_coding
YNL273W_mRNA,YNL273W,TOF1,protein_coding
YNL274C_mRNA,YNL274C,GOR1,protein_coding
YNL275W_mRNA,YNL275W,BOR1,protein_coding
YNL276C_mRNA,YNL276C,,protein_coding
YNL277W-A_mRNA,YNL277W-A,,protein_coding
YNL277W_mRNA,YNL277W,MET2,protein_coding
YNL278W_mRNA,YNL278W,CAF120,protein_coding
YNL279W_mRNA,YNL279W,PRM1,protein_coding
YNL280C_mRNA,YNL280C,ERG24,protein_coding
YNL281W_mRNA,YNL281W,HCH1,protein_coding
YNL282W_mRNA,YNL282W,POP3,protein_coding
YNL283C_mRNA,YNL283C,WSC2,protein_coding
YNL284C-A,YNL284C-A,,transposable_element
YNL284C-B,YNL284C-B,,transposable_element
YNL284C_mRNA,YNL284C,MRPL10,protein_coding
YNL285W_mRNA,YNL285W,,protein_coding
YNL286W_mRNA,YNL286W,CUS2,protein_coding
YNL287W_mRNA,YNL287W,SEC21,protein_coding
YNL288W_mRNA,YNL288W,CAF40,protein_coding
YNL289W_mRNA,YNL289W,PCL1,protein_coding
YNL290W_mRNA,YNL290W,RFC3,protein_coding
YNL291C_mRNA,YNL291C,MID1,protein_coding
YNL292W_mRNA,YNL292W,PUS4,protein_coding
YNL293W_mRNA,YNL293W,MSB3,protein_coding
YNL294C_mRNA,YNL294C,RIM21,protein_coding
YNL295W_mRNA,YNL295W,MRX6,protein_coding
YNL296W_mRNA,YNL296W,,protein_coding
YNL297C_mRNA,YNL297C,MON2,protein_coding
YNL298W_mRNA,YNL298W,CLA4,protein_coding
YNL299W_mRNA,YNL299W,TRF5,protein_coding
YNL300W_mRNA,YNL300W,TOS6,protein_coding
YNL301C_mRNA,YNL301C,RPL18B,protein_coding
YNL302C_mRNA,YNL302C,RPS19B,protein_coding
YNL303W_mRNA,YNL303W,,protein_coding
YNL304W_mRNA,YNL304W,YPT11,protein_coding
YNL305C_mRNA,YNL305C,BXI1,protein_coding
YNL306W_mRNA,YNL306W,MRPS18,protein_coding
YNL307C_mRNA,YNL307C,MCK1,protein_coding
YNL308C_mRNA,YNL308C,KRI1,protein_coding
YNL309W_mRNA,YNL309W,STB1,protein_coding
YNL310C_mRNA,YNL310C,ZIM17,protein_coding
YNL311C_mRNA,YNL311C,SKP2,protein_coding
YNL312W_mRNA,YNL312W,RFA2,protein_coding
YNL313C_mRNA,YNL313C,EMW1,protein_coding
YNL314W_mRNA,YNL314W,DAL82,protein_coding
YNL315C_mRNA,YNL315C,ATP11,protein_coding
YNL316C_mRNA,YNL316C,PHA2,protein_coding
YNL317W_mRNA,YNL317W,PFS2,protein_coding
YNL318C_mRNA,YNL318C,HXT14,protein_coding
YNL319W_mRNA,YNL319W,,protein_coding
YNL320W_mRNA,YNL320W,,protein_coding
YNL321W_mRNA,YNL321W,VNX1,protein_coding
YNL322C_mRNA,YNL322C,KRE1,protein_coding
YNL323W_mRNA,YNL323W,LEM3,protein_coding
YNL324W_mRNA,YNL324W,,protein_coding
YNL325C_mRNA,YNL325C,FIG4,protein_coding
YNL326C_mRNA,YNL326C,PFA3,protein_coding
YNL327W_mRNA,YNL327W,EGT2,protein_coding
YNL328C_mRNA,YNL328C,MDJ2,protein_coding
YNL329C_mRNA,YNL329C,PEX6,protein_coding
YNL330C_mRNA,YNL330C,RPD3,protein_coding
YNL331C_mRNA,YNL331C,AAD14,protein_coding
YNL332W_mRNA,YNL332W,THI12,protein_coding
YNL333W_mRNA,YNL333W,SNZ2,protein_coding
YNL334C_mRNA,YNL334C,SNO2,protein_coding
YNL335W_mRNA,YNL335W,DDI3,protein_coding
YNL336W_mRNA,YNL336W,COS1,protein_coding
YNL337W_mRNA,YNL337W,,protein_coding
YNL338W_mRNA,YNL338W,,protein_coding
YNL339C_mRNA,YNL339C,YRF1-6,protein_coding
YNL339W-A_mRNA,YNL339W-A,,protein_coding
YNL339W-B_mRNA,YNL339W-B,,protein_coding
YNR001C_mRNA,YNR001C,CIT1,protein_coding
YNR001W-A_mRNA,YNR001W-A,,protein_coding
YNR002C_mRNA,YNR002C,ATO2,protein_coding
YNR003C_mRNA,YNR003C,RPC34,protein_coding
YNR003W-A_mRNA,YNR003W-A,,protein_coding
YNR004W_mRNA,YNR004W,SWM2,protein_coding
YNR005C_mRNA,YNR005C,,protein_coding
YNR006W_mRNA,YNR006W,VPS27,protein_coding
YNR007C_mRNA,YNR007C,ATG3,protein_coding
YNR008W_mRNA,YNR008W,LRO1,protein_coding
YNR009W_mRNA,YNR009W,NRM1,protein_coding
YNR010W_mRNA,YNR010W,CSE2,protein_coding
YNR011C_mRNA,YNR011C,PRP2,protein_coding
YNR012W_mRNA,YNR012W,URK1,protein_coding
YNR013C_mRNA,YNR013C,PHO91,protein_coding
YNR014W_mRNA,YNR014W,,protein_coding
YNR015W_mRNA,YNR015W,SMM1,protein_coding
YNR016C_mRNA,YNR016C,ACC1,protein_coding
YNR017W_mRNA,YNR017W,TIM23,protein_coding
YNR018W_mRNA,YNR018W,RCF2,protein_coding
YNR019W_mRNA,YNR019W,ARE2,protein_coding
YNR020C_mRNA,YNR020C,ATP23,protein_coding
YNR021W_mRNA,YNR021W,,protein_coding
YNR022C_mRNA,YNR022C,MRPL50,protein_coding
YNR023W_mRNA,YNR023W,SNF12,protein_coding
YNR024W_mRNA,YNR024W,MPP6,protein_coding
YNR025C_mRNA,YNR025C,,protein_coding
YNR026C_mRNA,YNR026C,SEC12,protein_coding
YNR027W_mRNA,YNR027W,BUD17,protein_coding
YNR028W_mRNA,YNR028W,CPR8,protein_coding
YNR029C_mRNA,YNR029C,,protein_coding
YNR030W_mRNA,YNR030W,ALG12,protein_coding
YNR031C_mRNA,YNR031C,SSK2,protein_coding
YNR032C-A_mRNA,YNR032C-A,HUB1,protein_coding
YNR032W_mRNA,YNR032W,PPG1,protein_coding
YNR033W_mRNA,YNR033W,ABZ1,protein_coding
YNR034W-A_mRNA,YNR034W-A,EGO4,protein_coding
YNR034W_mRNA,YNR034W,SOL1,protein_coding
YNR035C_mRNA,YNR035C,ARC35,protein_coding
YNR036C_mRNA,YNR036C,MRPS12,protein_coding
YNR037C_mRNA,YNR037C,RSM19,protein_coding
YNR038W_mRNA,YNR038W,DBP6,protein_coding
YNR039C_mRNA,YNR039C,ZRG17,protein_coding
YNR040W_mRNA,YNR040W,,protein_coding
YNR041C_mRNA,YNR041C,COQ2,protein_coding
YNR042W_mRNA,YNR042W,,protein_coding
YNR043W_mRNA,YNR043W,MVD1,protein_coding
YNR044W_mRNA,YNR044W,AGA1,protein_coding
YNR045W_mRNA,YNR045W,PET494,protein_coding
YNR046W_mRNA,YNR046W,TRM112,protein_coding
YNR047W_mRNA,YNR047W,FPK1,protein_coding
YNR048W_mRNA,YNR048W,,protein_coding
YNR049C_mRNA,YNR049C,MSO1,protein_coding
YNR050C_mRNA,YNR050C,LYS9,protein_coding
YNR051C_mRNA,YNR051C,BRE5,protein_coding
YNR052C_mRNA,YNR052C,POP2,protein_coding
YNR053C_mRNA,YNR053C,NOG2,protein_coding
YNR054C_mRNA,YNR054C,ESF2,protein_coding
YNR055C_mRNA,YNR055C,HOL1,protein_coding
YNR056C_mRNA,YNR056C,BIO5,protein_coding
YNR057C_mRNA,YNR057C,BIO4,protein_coding
YNR058W_mRNA,YNR058W,BIO3,protein_coding
YNR059W_mRNA,YNR059W,MNT4,protein_coding
YNR060W_mRNA,YNR060W,FRE4,protein_coding
YNR061C_mRNA,YNR061C,,protein_coding
YNR062C_mRNA,YNR062C,,protein_coding
YNR063W_mRNA,YNR063W,,protein_coding
YNR064C_mRNA,YNR064C,,protein_coding
YNR065C_mRNA,YNR065C,,protein_coding
YNR066C_mRNA,YNR066C,,protein_coding
YNR067C_mRNA,YNR067C,DSE4,protein_coding
YNR068C_mRNA,YNR068C,,protein_coding
YNR069C_mRNA,YNR069C,BSC5,protein_coding
YNR070W_mRNA,YNR070W,PDR18,protein_coding
YNR071C_mRNA,YNR071C,,protein_coding
YNR072W_mRNA,YNR072W,HXT17,protein_coding
YNR073C_mRNA,YNR073C,MAN2,protein_coding
YNR074C_mRNA,YNR074C,AIF1,protein_coding
YNR075C-A_mRNA,YNR075C-A,,protein_coding
YNR075W_mRNA,YNR075W,COS10,protein_coding
YNR076W_mRNA,YNR076W,PAU6,protein_coding
YNR077C_mRNA,YNR077C,,protein_coding
YOL001W_mRNA,YOL001W,PHO80,protein_coding
YOL002C_mRNA,YOL002C,IZH2,protein_coding
YOL003C_mRNA,YOL003C,PFA4,protein_coding
YOL004W_mRNA,YOL004W,SIN3,protein_coding
YOL005C_mRNA,YOL005C,RPB11,protein_coding
YOL006C_mRNA,YOL006C,TOP1,protein_coding
YOL007C_mRNA,YOL007C,CSI2,protein_coding
YOL008W_mRNA,YOL008W,COQ10,protein_coding
YOL009C_mRNA,YOL009C,MDM12,protein_coding
YOL010W_mRNA,YOL010W,RCL1,protein_coding
YOL011W_mRNA,YOL011W,PLB3,protein_coding
YOL012C_mRNA,YOL012C,HTZ1,protein_coding
YOL013C_mRNA,YOL013C,HRD1,protein_coding
YOL013W-A_mRNA,YOL013W-A,,protein_coding
YOL013W-B_mRNA,YOL013W-B,,protein_coding
YOL014W_mRNA,YOL014W,,protein_coding
YOL015W_mRNA,YOL015W,IRC10,protein_coding
YOL016C_mRNA,YOL016C,CMK2,protein_coding
YOL017W_mRNA,YOL017W,ESC8,protein_coding
YOL018C_mRNA,YOL018C,TLG2,protein_coding
YOL019W-A_mRNA,YOL019W-A,,protein_coding
YOL019W_mRNA,YOL019W,,protein_coding
YOL020W_mRNA,YOL020W,TAT2,protein_coding
YOL021C_mRNA,YOL021C,DIS3,protein_coding
YOL022C_mRNA,YOL022C,TSR4,protein_coding
YOL023W_mRNA,YOL023W,IFM1,protein_coding
YOL024W_mRNA,YOL024W,,protein_coding
YOL025W_mRNA,YOL025W,LAG2,protein_coding
YOL026C_mRNA,YOL026C,MIM1,protein_coding
YOL027C_mRNA,YOL027C,MDM38,protein_coding
YOL028C_mRNA,YOL028C,YAP7,protein_coding
YOL029C_mRNA,YOL029C,,protein_coding
YOL030W_mRNA,YOL030W,GAS5,protein_coding
YOL031C_mRNA,YOL031C,SIL1,protein_coding
YOL032W_mRNA,YOL032W,OPI10,protein_coding
