tx_id,gene_id,gene_name,gene_biotype
FBtr0086230,FBgn0034534,maf-S,protein_coding
FBtr0342716,FBgn0034534,maf-S,protein_coding
FBtr0086231,FBgn0034535,CG11110,protein_coding
FBtr0081406,FBgn0032869,CG17470,protein_coding
FBtr0091787,FBgn0061361,CG33786,protein_coding
FBtr0091786,FBgn0061362,CG33785,protein_coding
FBtr0081404,FBgn0016054,phr6-4,protein_coding
FBtr0336829,FBgn0016054,phr6-4,protein_coding
FBtr0336830,FBgn0016054,phr6-4,protein_coding
FBtr0081405,FBgn0016054,phr6-4,protein_coding
FBtr0086232,FBgn0034537,DMAP1,protein_coding
FBtr0110837,FBgn0051201,GluRIIE,protein_coding
FBtr0081384,FBgn0032870,CG2608,protein_coding
FBtr0342717,FBgn0034540,Lrt,protein_coding
FBtr0302284,FBgn0034540,Lrt,protein_coding
FBtr0300250,FBgn0259936,Uhg3,ncRNA
FBtr0300249,FBgn0259936,Uhg3,ncRNA
FBtr0081385,FBgn0259936,Uhg3,ncRNA
FBtr0113556,FBgn0082938,snoRNA:Me28S-C2645a,snoRNA
FBtr0113557,FBgn0082937,snoRNA:Me28S-C2645b,snoRNA
FBtr0113558,FBgn0082936,snoRNA:Me28S-C2645c,snoRNA
FBtr0083938,FBgn0028422,GluRIID,protein_coding
FBtr0081386,FBgn0042133,CG18810,protein_coding
FBtr0081387,FBgn0032871,CG2611,protein_coding
FBtr0081403,FBgn0261787,brun,protein_coding
FBtr0342721,FBgn0034538,CG16799,protein_coding
FBtr0083937,FBgn0038818,Nep4,protein_coding
FBtr0334642,FBgn0038818,Nep4,protein_coding
FBtr0083936,FBgn0038818,Nep4,protein_coding
FBtr0342779,FBgn0265896,lncRNA:CR44685,ncRNA
FBtr0086249,FBgn0034538,CG16799,protein_coding
FBtr0086248,FBgn0034539,CG11159,protein_coding
FBtr0339520,FBgn0032873,CG2614,protein_coding
FBtr0081388,FBgn0032873,CG2614,protein_coding
FBtr0345968,FBgn0267022,asRNA:CR45466,ncRNA
FBtr0344467,FBgn0031126,Cyp6v1,protein_coding
FBtr0077276,FBgn0031126,Cyp6v1,protein_coding
FBtr0345969,FBgn0267022,asRNA:CR45466,ncRNA
FBtr0345967,FBgn0031126,Cyp6v1,protein_coding
FBtr0086234,FBgn0050155,tRNA:Trp-CCA-1-1,tRNA
FBtr0086247,FBgn0050211,tRNA:Trp-CCA-1-2,tRNA
FBtr0344108,FBgn0051678,CG31678,protein_coding
FBtr0290060,FBgn0051678,CG31678,protein_coding
FBtr0290059,FBgn0051678,CG31678,protein_coding
FBtr0086235,FBgn0034541,CG13437,protein_coding
FBtr0345921,FBgn0031127,CG1835,protein_coding
FBtr0086245,FBgn0034542,Fem-1,protein_coding
FBtr0086246,FBgn0034542,Fem-1,protein_coding
FBtr0344107,FBgn0266356,lncRNA:CR45004,ncRNA
FBtr0086244,FBgn0000615,exu,protein_coding
FBtr0302285,FBgn0000615,exu,protein_coding
FBtr0077277,FBgn0031127,CG1835,protein_coding
FBtr0086242,FBgn0000615,exu,protein_coding
FBtr0086243,FBgn0000615,exu,protein_coding
FBtr0083919,FBgn0038819,Cpr92F,protein_coding
FBtr0345353,FBgn0034543,galla-1,protein_coding
FBtr0304576,FBgn0031128,hydra,protein_coding
FBtr0077295,FBgn0031128,hydra,protein_coding
FBtr0304574,FBgn0031128,hydra,protein_coding
FBtr0077294,FBgn0031128,hydra,protein_coding
FBtr0304578,FBgn0031128,hydra,protein_coding
FBtr0343572,FBgn0031128,hydra,protein_coding
FBtr0304577,FBgn0031128,hydra,protein_coding
FBtr0304575,FBgn0031128,hydra,protein_coding
FBtr0342718,FBgn0034543,galla-1,protein_coding
FBtr0086236,FBgn0034543,galla-1,protein_coding
FBtr0345354,FBgn0034543,galla-1,protein_coding
FBtr0336824,FBgn0086657,IKKepsilon,protein_coding
FBtr0081390,FBgn0086657,IKKepsilon,protein_coding
FBtr0083935,FBgn0038820,CG4000,protein_coding
FBtr0344246,FBgn0266382,asRNA:CR45024,ncRNA
FBtr0309185,FBgn0263406,lncRNA:CR43452,ncRNA
FBtr0081399,FBgn0032876,Cen,protein_coding
FBtr0081401,FBgn0032876,Cen,protein_coding
FBtr0336825,FBgn0032877,CG2617,protein_coding
FBtr0081391,FBgn0032877,CG2617,protein_coding
FBtr0301347,FBgn0014859,Hr38,protein_coding
FBtr0081397,FBgn0014859,Hr38,protein_coding
FBtr0086241,FBgn0041240,Gr57a,protein_coding
FBtr0332567,FBgn0264444,lncRNA:CR43862,ncRNA
FBtr0110936,FBgn0024944,Oamb,protein_coding
FBtr0346759,FBgn0024944,Oamb,protein_coding
FBtr0083934,FBgn0024944,Oamb,protein_coding
FBtr0330713,FBgn0024944,Oamb,protein_coding
FBtr0346291,FBgn0267170,lncRNA:CR45610,ncRNA
FBtr0345922,FBgn0003300,run,protein_coding
FBtr0475133,FBgn0265870,CR44659,pseudogene
FBtr0078283,FBgn0001320,kni,protein_coding
FBtr0344836,FBgn0001320,kni,protein_coding
FBtr0083933,FBgn0024944,Oamb,protein_coding
FBtr0330712,FBgn0024944,Oamb,protein_coding
FBtr0086237,FBgn0034545,CG13438,protein_coding
FBtr0077279,FBgn0003300,run,protein_coding
FBtr0304593,FBgn0003300,run,protein_coding
FBtr0086238,FBgn0040726,dpr1,protein_coding
FBtr0344877,FBgn0040726,dpr1,protein_coding
FBtr0336826,FBgn0265076,lncRNA:CR44187,ncRNA
FBtr0336827,FBgn0265077,lncRNA:CR44188,ncRNA
FBtr0113183,FBgn0037015,cmpy,protein_coding
FBtr0305579,FBgn0037015,cmpy,protein_coding
FBtr0113182,FBgn0037015,cmpy,protein_coding
FBtr0333482,FBgn0085289,CG34260,protein_coding
FBtr0345572,FBgn0266844,lncRNA:CR45306,ncRNA
FBtr0342720,FBgn0265871,lncRNA:CR44660,ncRNA
FBtr0081396,FBgn0032878,CG9316,protein_coding
FBtr0081395,FBgn0032879,CarT,protein_coding
FBtr0335150,FBgn0032879,CarT,protein_coding
FBtr0086240,FBgn0034546,CG13442,protein_coding
FBtr0333483,FBgn0264573,lncRNA:CR43945,ncRNA
FBtr0335149,FBgn0032880,TM9SF2,protein_coding
FBtr0078245,FBgn0037016,CG13252,protein_coding
FBtr0081393,FBgn0032880,TM9SF2,protein_coding
FBtr0346092,FBgn0051205,CG31205,protein_coding
FBtr0300451,FBgn0051205,CG31205,protein_coding
FBtr0346615,FBgn0031129,CG1324,protein_coding
FBtr0305584,FBgn0262743,Fs(2)Ket,protein_coding
FBtr0077293,FBgn0031129,CG1324,protein_coding
FBtr0303443,FBgn0261857,CR42786,pseudogene
FBtr0081392,FBgn0262743,Fs(2)Ket,protein_coding
FBtr0305586,FBgn0262743,Fs(2)Ket,protein_coding
FBtr0305587,FBgn0262743,Fs(2)Ket,protein_coding
FBtr0305585,FBgn0262743,Fs(2)Ket,protein_coding
FBtr0083921,FBgn0004107,Cdk2,protein_coding
FBtr0300447,FBgn0004107,Cdk2,protein_coding
FBtr0083922,FBgn0004107,Cdk2,protein_coding
FBtr0304198,FBgn0262185,mir-995,pre_miRNA
FBtr0344115,FBgn0038821,CG17267,protein_coding
FBtr0078281,FBgn0045474,Gr77a,protein_coding
FBtr0344413,FBgn0266419,lncRNA:CR45059,ncRNA
FBtr0299772,FBgn0259222,CG42322,protein_coding
FBtr0299771,FBgn0259222,CG42322,protein_coding
FBtr0299768,FBgn0259222,CG42322,protein_coding
FBtr0305057,FBgn0259222,CG42322,protein_coding
FBtr0305058,FBgn0259222,CG42322,protein_coding
FBtr0345263,FBgn0259222,CG42322,protein_coding
FBtr0083930,FBgn0051199,CG31199,protein_coding
FBtr0083929,FBgn0051200,CG31200,protein_coding
FBtr0077292,FBgn0031130,CG15452,protein_coding
FBtr0083928,FBgn0265606,Prosalpha4T1,protein_coding
FBtr0112394,FBgn0085230,CG34201,protein_coding
FBtr0335148,FBgn0032881,Amacr,protein_coding
FBtr0081460,FBgn0032881,Amacr,protein_coding
FBtr0081409,FBgn0032882,Ns4,protein_coding
FBtr0112395,FBgn0085231,CG34202,protein_coding
FBtr0335147,FBgn0032883,Rhau,protein_coding
FBtr0081459,FBgn0032883,Rhau,protein_coding
FBtr0091916,FBgn0053912,CG33912,protein_coding
FBtr0083958,FBgn0038826,Syp,protein_coding
FBtr0473515,FBgn0038826,Syp,protein_coding
FBtr0334715,FBgn0038826,Syp,protein_coding
FBtr0473514,FBgn0038826,Syp,protein_coding
FBtr0113256,FBgn0038826,Syp,protein_coding
FBtr0334713,FBgn0038826,Syp,protein_coding
FBtr0334711,FBgn0038826,Syp,protein_coding
FBtr0302188,FBgn0051195,CG31195,protein_coding
FBtr0081411,FBgn0011202,dia,protein_coding
FBtr0335145,FBgn0011202,dia,protein_coding
FBtr0081410,FBgn0011202,dia,protein_coding
FBtr0342853,FBgn0265921,lncRNA:CR44710,ncRNA
FBtr0306312,FBgn0262896,CG43251,protein_coding
FBtr0332284,FBgn0264390,lncRNA:CR43838,ncRNA
FBtr0305961,FBgn0011202,dia,protein_coding
FBtr0305960,FBgn0011202,dia,protein_coding
FBtr0342859,FBgn0085387,shakB,protein_coding
FBtr0309370,FBgn0085387,shakB,protein_coding
FBtr0309369,FBgn0085387,shakB,protein_coding
FBtr0342790,FBgn0265876,lncRNA:CR44665,ncRNA
FBtr0345680,FBgn0265876,lncRNA:CR44665,ncRNA
FBtr0112570,FBgn0085387,shakB,protein_coding
FBtr0345811,FBgn0037017,CG4074,protein_coding
FBtr0078280,FBgn0037017,CG4074,protein_coding
FBtr0345810,FBgn0040634,CG4186,protein_coding
FBtr0078246,FBgn0040634,CG4186,protein_coding
FBtr0321286,FBgn0037018,CG4042,protein_coding
FBtr0078279,FBgn0037018,CG4042,protein_coding
FBtr0335152,FBgn0000251,cad,protein_coding
FBtr0081412,FBgn0000251,cad,protein_coding
FBtr0083996,FBgn0046689,Takl1,protein_coding
FBtr0081413,FBgn0000251,cad,protein_coding
FBtr0112569,FBgn0085387,shakB,protein_coding
FBtr0112572,FBgn0085387,shakB,protein_coding
FBtr0112571,FBgn0085387,shakB,protein_coding
FBtr0114645,FBgn0085387,shakB,protein_coding
FBtr0331523,FBgn0016696,Pitslre,protein_coding
FBtr0304936,FBgn0016696,Pitslre,protein_coding
FBtr0078250,FBgn0016696,Pitslre,protein_coding
FBtr0078247,FBgn0016696,Pitslre,protein_coding
FBtr0304935,FBgn0016696,Pitslre,protein_coding
FBtr0086239,FBgn0034548,CG13443,protein_coding
FBtr0321317,FBgn0263848,CG43709,protein_coding
FBtr0321316,FBgn0263849,CG43710,protein_coding
FBtr0078278,FBgn0037019,Pex16,protein_coding
FBtr0321315,FBgn0263850,CG43711,protein_coding
FBtr0078251,FBgn0037020,Pex14,protein_coding
FBtr0334716,FBgn0038826,Syp,protein_coding
FBtr0334720,FBgn0038826,Syp,protein_coding
FBtr0083959,FBgn0038826,Syp,protein_coding
FBtr0083960,FBgn0038826,Syp,protein_coding
FBtr0474747,FBgn0265877,CG44666,protein_coding
FBtr0302987,FBgn0052507,CG32507,protein_coding
FBtr0078277,FBgn0037021,CG11399,protein_coding
FBtr0334718,FBgn0038826,Syp,protein_coding
FBtr0083961,FBgn0038826,Syp,protein_coding
FBtr0334714,FBgn0038826,Syp,protein_coding
FBtr0078276,FBgn0037022,CG11396,protein_coding
FBtr0081414,FBgn0032884,Pomp,protein_coding
FBtr0310390,FBgn0263741,CG43666,protein_coding
FBtr0089946,FBgn0250785,vari,protein_coding
FBtr0335501,FBgn0250785,vari,protein_coding
FBtr0089945,FBgn0250785,vari,protein_coding
FBtr0089947,FBgn0250785,vari,protein_coding
FBtr0335146,FBgn0250785,vari,protein_coding
FBtr0078275,FBgn0027364,Six4,protein_coding
FBtr0078274,FBgn0027364,Six4,protein_coding
FBtr0310389,FBgn0263742,CG43667,protein_coding
FBtr0334717,FBgn0038826,Syp,protein_coding
FBtr0083963,FBgn0038826,Syp,protein_coding
FBtr0083962,FBgn0038826,Syp,protein_coding
FBtr0473516,FBgn0038826,Syp,protein_coding
FBtr0334719,FBgn0038826,Syp,protein_coding
FBtr0334712,FBgn0038826,Syp,protein_coding
FBtr0310452,FBgn0263760,CG43677,protein_coding
FBtr0310388,FBgn0263743,CG43668,protein_coding
FBtr0342791,FBgn0034551,CG15225,protein_coding
FBtr0335500,FBgn0264995,lncRNA:CR44146,ncRNA
FBtr0321301,FBgn0263844,lncRNA:CR43705,ncRNA
FBtr0321300,FBgn0263845,lncRNA:CR43706,ncRNA
FBtr0078273,FBgn0037023,CG3698,protein_coding
FBtr0081415,FBgn0032886,CG9328,protein_coding
FBtr0078252,FBgn0037024,tzn,protein_coding
FBtr0078254,FBgn0037024,tzn,protein_coding
FBtr0078253,FBgn0037024,tzn,protein_coding
FBtr0321284,FBgn0037025,Spc105R,protein_coding
FBtr0078255,FBgn0037025,Spc105R,protein_coding
FBtr0078272,FBgn0037026,CG3634,protein_coding
FBtr0331528,FBgn0037026,CG3634,protein_coding
FBtr0331529,FBgn0037026,CG3634,protein_coding
FBtr0078256,FBgn0037027,HIPP1,protein_coding
FBtr0331525,FBgn0037027,HIPP1,protein_coding
FBtr0331526,FBgn0037027,HIPP1,protein_coding
FBtr0331524,FBgn0037027,HIPP1,protein_coding
FBtr0081416,FBgn0032886,CG9328,protein_coding
FBtr0083995,FBgn0038827,Fancd2,protein_coding
FBtr0302947,FBgn0037028,CG3618,protein_coding
FBtr0078271,FBgn0037028,CG3618,protein_coding
FBtr0081455,FBgn0053322,CG33322,protein_coding
FBtr0299891,FBgn0259243,Pka-R1,protein_coding
FBtr0299892,FBgn0259243,Pka-R1,protein_coding
FBtr0302641,FBgn0259243,Pka-R1,protein_coding
FBtr0300530,FBgn0259243,Pka-R1,protein_coding
FBtr0300528,FBgn0259243,Pka-R1,protein_coding
FBtr0302642,FBgn0259243,Pka-R1,protein_coding
FBtr0300534,FBgn0259243,Pka-R1,protein_coding
FBtr0300535,FBgn0259243,Pka-R1,protein_coding
FBtr0302643,FBgn0259243,Pka-R1,protein_coding
FBtr0083994,FBgn0038828,CG17270,protein_coding
FBtr0081454,FBgn0067311,CheB38b,protein_coding
FBtr0334723,FBgn0038828,CG17270,protein_coding
FBtr0078270,FBgn0086915,Mst77F,protein_coding
FBtr0081453,FBgn0067312,CheB38a,protein_coding
FBtr0299893,FBgn0259243,Pka-R1,protein_coding
FBtr0302637,FBgn0259243,Pka-R1,protein_coding
FBtr0110823,FBgn0038829,CG17271,protein_coding
FBtr0083993,FBgn0038829,CG17271,protein_coding
FBtr0081452,FBgn0032888,CheB38c,protein_coding
FBtr0302640,FBgn0259243,Pka-R1,protein_coding
FBtr0300532,FBgn0259243,Pka-R1,protein_coding
FBtr0071562,FBgn0011674,insc,protein_coding
FBtr0077280,FBgn0031132,CG15450,protein_coding
FBtr0083964,FBgn0019936,RpS20,protein_coding
FBtr0113584,FBgn0083055,snoRNA:Psi18S-1295,snoRNA
FBtr0339560,FBgn0032889,CG9331,protein_coding
FBtr0113585,FBgn0082986,snoRNA:Psi28S-2562,snoRNA
FBtr0083992,FBgn0038830,CG17272,protein_coding
FBtr0345687,FBgn0032889,CG9331,protein_coding
FBtr0081419,FBgn0032889,CG9331,protein_coding
FBtr0339559,FBgn0032889,CG9331,protein_coding
FBtr0081417,FBgn0032889,CG9331,protein_coding
FBtr0302942,FBgn0032889,CG9331,protein_coding
FBtr0302945,FBgn0032889,CG9331,protein_coding
FBtr0302943,FBgn0032889,CG9331,protein_coding
FBtr0302944,FBgn0032889,CG9331,protein_coding
FBtr0081420,FBgn0032889,CG9331,protein_coding
FBtr0083991,FBgn0027493,AdSS,protein_coding
FBtr0339561,FBgn0032889,CG9331,protein_coding
FBtr0081418,FBgn0032889,CG9331,protein_coding
FBtr0300533,FBgn0259243,Pka-R1,protein_coding
FBtr0334721,FBgn0264839,asRNA:CR44047,ncRNA
FBtr0334722,FBgn0264839,asRNA:CR44047,ncRNA
FBtr0071563,FBgn0016984,sktl,protein_coding
FBtr0342801,FBgn0016984,sktl,protein_coding
FBtr0344196,FBgn0016984,sktl,protein_coding
FBtr0300529,FBgn0259243,Pka-R1,protein_coding
FBtr0302639,FBgn0259243,Pka-R1,protein_coding
FBtr0302638,FBgn0259243,Pka-R1,protein_coding
FBtr0300531,FBgn0259243,Pka-R1,protein_coding
FBtr0081422,FBgn0051673,CG31673,protein_coding
FBtr0339562,FBgn0051673,CG31673,protein_coding
FBtr0475019,FBgn0051223,CG31223,protein_coding
FBtr0081423,FBgn0051674,CG31674,protein_coding
FBtr0339563,FBgn0051674,CG31674,protein_coding
FBtr0083966,FBgn0053094,Synd,protein_coding
FBtr0334725,FBgn0053094,Synd,protein_coding
FBtr0290042,FBgn0032891,Oseg5,protein_coding
FBtr0334724,FBgn0053094,Synd,protein_coding
FBtr0345827,FBgn0266933,asRNA:CR45384,ncRNA
FBtr0345826,FBgn0037030,CG3288,protein_coding
FBtr0078262,FBgn0037030,CG3288,protein_coding
FBtr0081450,FBgn0028986,Spn38F,protein_coding
FBtr0339567,FBgn0028986,Spn38F,protein_coding
FBtr0331527,FBgn0040636,CG13255,protein_coding
FBtr0342793,FBgn0265878,lncRNA:CR44667,ncRNA
FBtr0078263,FBgn0040636,CG13255,protein_coding
FBtr0347051,FBgn0267605,asRNA:CR45943,ncRNA
FBtr0078269,FBgn0027055,CSN3,protein_coding
FBtr0339564,FBgn0051676,CG31676,protein_coding
FBtr0081424,FBgn0051676,CG31676,protein_coding
FBtr0300873,FBgn0037031,CG11456,protein_coding
FBtr0078264,FBgn0037031,CG11456,protein_coding
FBtr0333371,FBgn0037031,CG11456,protein_coding
FBtr0083967,FBgn0038832,CG15695,protein_coding
FBtr0333372,FBgn0052432,CG32432,protein_coding
FBtr0078268,FBgn0052432,CG32432,protein_coding
FBtr0083968,FBgn0038833,CG15696,protein_coding
FBtr0339566,FBgn0265366,lncRNA:CR44307,ncRNA
FBtr0071561,FBgn0034552,CG17999,protein_coding
FBtr0081425,FBgn0032894,CG14402,protein_coding
FBtr0339565,FBgn0032894,CG14402,protein_coding
FBtr0071560,FBgn0034553,CG9993,protein_coding
FBtr0346148,FBgn0038834,RpS30,protein_coding
FBtr0083969,FBgn0038834,RpS30,protein_coding
FBtr0083970,FBgn0038834,RpS30,protein_coding
FBtr0336970,FBgn0259215,Ir93a,protein_coding
FBtr0081426,FBgn0032895,twit,protein_coding
FBtr0304373,FBgn0262422,mir-1011,pre_miRNA
FBtr0081449,FBgn0032896,CG14400,protein_coding
FBtr0307498,FBgn0032897,CG9336,protein_coding
FBtr0081427,FBgn0032897,CG9336,protein_coding
FBtr0083987,FBgn0038837,KaiR1D,protein_coding
FBtr0081448,FBgn0032898,CR9337,pseudogene
FBtr0335284,FBgn0034554,CAH14,protein_coding
FBtr0347238,FBgn0262822,lncRNA:CR43193,ncRNA
FBtr0333009,FBgn0032899,CG9338,protein_coding
FBtr0081428,FBgn0032899,CG9338,protein_coding
FBtr0081429,FBgn0051675,CG31675,protein_coding
FBtr0077286,FBgn0031134,CG1314,protein_coding
FBtr0345819,FBgn0040653,IM4,protein_coding
FBtr0071559,FBgn0040653,IM4,protein_coding
FBtr0333010,FBgn0032900,CG14401,protein_coding
FBtr0307163,FBgn0032900,CG14401,protein_coding
FBtr0081430,FBgn0032900,CG14401,protein_coding
FBtr0100038,FBgn0067905,IM14,protein_coding
FBtr0332465,FBgn0050295,Ipk1,protein_coding
FBtr0113368,FBgn0050295,Ipk1,protein_coding
FBtr0071515,FBgn0050295,Ipk1,protein_coding
FBtr0083971,FBgn0028396,TotA,protein_coding
FBtr0081443,FBgn0032901,sky,protein_coding
FBtr0081447,FBgn0032901,sky,protein_coding
FBtr0330256,FBgn0032901,sky,protein_coding
FBtr0301961,FBgn0032901,sky,protein_coding
FBtr0081444,FBgn0032901,sky,protein_coding
FBtr0081441,FBgn0032901,sky,protein_coding
FBtr0330257,FBgn0032901,sky,protein_coding
FBtr0081440,FBgn0032901,sky,protein_coding
FBtr0081446,FBgn0032901,sky,protein_coding
FBtr0330255,FBgn0032901,sky,protein_coding
FBtr0081442,FBgn0032901,sky,protein_coding
FBtr0330258,FBgn0263996,CG43739,protein_coding
FBtr0083972,FBgn0044812,TotC,protein_coding
FBtr0081445,FBgn0032901,sky,protein_coding
FBtr0083973,FBgn0038838,TotB,protein_coding
FBtr0344046,FBgn0266316,asRNA:CR44981,ncRNA
FBtr0342794,FBgn0050295,Ipk1,protein_coding
FBtr0303307,FBgn0031135,CR11235,pseudogene
FBtr0083974,FBgn0044809,TotZ,protein_coding
FBtr0334726,FBgn0264840,lncRNA:CR44048,ncRNA
FBtr0304717,FBgn0034558,Cib2,protein_coding
FBtr0302971,FBgn0261624,I-3,protein_coding
FBtr0342798,FBgn0015524,otp,protein_coding
FBtr0474157,FBgn0015524,otp,protein_coding
FBtr0342795,FBgn0015524,otp,protein_coding
FBtr0110772,FBgn0015524,otp,protein_coding
FBtr0342796,FBgn0015524,otp,protein_coding
FBtr0290289,FBgn0015524,otp,protein_coding
FBtr0342799,FBgn0015524,otp,protein_coding
FBtr0342800,FBgn0015524,otp,protein_coding
FBtr0342797,FBgn0015524,otp,protein_coding
FBtr0342762,FBgn0265897,lncRNA:CR44686,ncRNA
FBtr0083975,FBgn0051480,tRNA:Thr-CGT-1-1,tRNA
FBtr0083976,FBgn0051334,tRNA:Thr-CGT-1-2,tRNA
FBtr0083977,FBgn0051333,tRNA:Thr-CGT-1-3,tRNA
FBtr0343919,FBgn0266252,lncRNA:CR44947,ncRNA
FBtr0083986,FBgn0038839,Ktl,protein_coding
FBtr0347575,FBgn0038839,Ktl,protein_coding
FBtr0346540,FBgn0259972,Sfp77F,protein_coding
FBtr0305615,FBgn0262690,asRNA:CR43160,ncRNA
FBtr0300317,FBgn0259972,Sfp77F,protein_coding
FBtr0333280,FBgn0264552,CG43931,protein_coding
FBtr0089856,FBgn0053317,CR33317,pseudogene
FBtr0345825,FBgn0266932,lncRNA:CR45383,ncRNA
FBtr0335015,FBgn0038840,Grik,protein_coding
FBtr0083978,FBgn0038840,Grik,protein_coding
FBtr0335016,FBgn0038840,Grik,protein_coding
FBtr0083985,FBgn0044810,TotX,protein_coding
FBtr0078265,FBgn0040637,CG11458,protein_coding
FBtr0083984,FBgn0051191,CG31191,protein_coding
FBtr0344322,FBgn0051191,CG31191,protein_coding
FBtr0071517,FBgn0034560,CAH15,protein_coding
FBtr0344303,FBgn0264915,asRNA:CR44106,ncRNA
FBtr0335017,FBgn0264915,asRNA:CR44106,ncRNA
FBtr0309759,FBgn0263460,snoRNA:CG31191-a,snoRNA
FBtr0346552,FBgn0267297,lncRNA:CR45733,ncRNA
FBtr0333282,FBgn0264551,lncRNA:CR43930,ncRNA
FBtr0334919,FBgn0038842,hdly,protein_coding
FBtr0083979,FBgn0038842,hdly,protein_coding
FBtr0113257,FBgn0038842,hdly,protein_coding
FBtr0342783,FBgn0020617,Rx,protein_coding
FBtr0081439,FBgn0266369,Mtp,protein_coding
FBtr0346553,FBgn0267298,lncRNA:CR45734,ncRNA
FBtr0333281,FBgn0264550,lncRNA:CR43929,ncRNA
FBtr0089857,FBgn0053318,CR33318,pseudogene
FBtr0081438,FBgn0032906,RPA2,protein_coding
FBtr0333011,FBgn0032906,RPA2,protein_coding
FBtr0078267,FBgn0011591,fng,protein_coding
FBtr0089944,FBgn0032907,CG9272,protein_coding
FBtr0078266,FBgn0037035,CG10589,protein_coding
FBtr0089858,FBgn0053319,CR33319,pseudogene
FBtr0306031,FBgn0032908,CG9270,protein_coding
FBtr0077273,FBgn0031139,CG11227,protein_coding
FBtr0077275,FBgn0031139,CG11227,protein_coding
FBtr0077274,FBgn0031139,CG11227,protein_coding
FBtr0077239,FBgn0261675,Npc1b,protein_coding
FBtr0071519,FBgn0000044,Act57B,protein_coding
FBtr0091781,FBgn0065059,snoRNA:660,snoRNA
FBtr0342649,FBgn0265817,lncRNA:CR44606,ncRNA
FBtr0333324,FBgn0002921,Atpalpha,protein_coding
FBtr0300191,FBgn0002921,Atpalpha,protein_coding
FBtr0089509,FBgn0002921,Atpalpha,protein_coding
FBtr0333325,FBgn0002921,Atpalpha,protein_coding
FBtr0089510,FBgn0002921,Atpalpha,protein_coding
FBtr0089514,FBgn0002921,Atpalpha,protein_coding
FBtr0089515,FBgn0002921,Atpalpha,protein_coding
FBtr0091692,FBgn0053704,CG33704,protein_coding
FBtr0345403,FBgn0266778,lncRNA:CR45243,ncRNA
FBtr0071556,FBgn0008636,hbn,protein_coding
FBtr0078335,FBgn0037036,Sems,protein_coding
FBtr0346528,FBgn0037037,CG10588,protein_coding
FBtr0078284,FBgn0037037,CG10588,protein_coding
FBtr0089513,FBgn0002921,Atpalpha,protein_coding
FBtr0089512,FBgn0002921,Atpalpha,protein_coding
FBtr0089516,FBgn0002921,Atpalpha,protein_coding
FBtr0089511,FBgn0002921,Atpalpha,protein_coding
FBtr0078334,FBgn0037038,CG11037,protein_coding
FBtr0078333,FBgn0037039,CG10587,protein_coding
FBtr0339891,FBgn0037039,CG10587,protein_coding
FBtr0333286,FBgn0037039,CG10587,protein_coding
FBtr0077272,FBgn0011834,Ser6,protein_coding
FBtr0308681,FBgn0037040,CG12983,protein_coding
FBtr0333285,FBgn0037040,CG12983,protein_coding
FBtr0114617,FBgn0037040,CG12983,protein_coding
FBtr0114618,FBgn0037040,CG12983,protein_coding
FBtr0114616,FBgn0037040,CG12983,protein_coding
FBtr0077271,FBgn0031141,CG1304,protein_coding
FBtr0331199,FBgn0250867,CG42238,protein_coding
FBtr0347554,FBgn0250867,CG42238,protein_coding
FBtr0290305,FBgn0250867,CG42238,protein_coding
FBtr0290306,FBgn0250867,CG42238,protein_coding
FBtr0331200,FBgn0250867,CG42238,protein_coding
FBtr0290073,FBgn0053287,CG33287,protein_coding
FBtr0113459,FBgn0053286,CG33286,protein_coding
FBtr0300563,FBgn0034563,CG15649,protein_coding
FBtr0071555,FBgn0034563,CG15649,protein_coding
FBtr0110813,FBgn0083951,CG34115,protein_coding
FBtr0071520,FBgn0034564,CG9344,protein_coding
FBtr0071554,FBgn0034565,CG15650,protein_coding
FBtr0345667,FBgn0034565,CG15650,protein_coding
FBtr0083998,FBgn0013995,Calx,protein_coding
FBtr0309204,FBgn0013995,Calx,protein_coding
FBtr0309205,FBgn0013995,Calx,protein_coding
FBtr0340430,FBgn0265608,CG44426,protein_coding
FBtr0302444,FBgn0053283,CR33283,pseudogene
FBtr0345666,FBgn0034566,CG9313,protein_coding
FBtr0342788,FBgn0034566,CG9313,protein_coding
FBtr0071521,FBgn0034566,CG9313,protein_coding
FBtr0071553,FBgn0034567,CG15651,protein_coding
FBtr0077240,FBgn0040648,CG11666,protein_coding
FBtr0083999,FBgn0013995,Calx,protein_coding
FBtr0309203,FBgn0013995,Calx,protein_coding
FBtr0309177,FBgn0263400,CG43446,protein_coding
FBtr0309176,FBgn0263400,CG43446,protein_coding
FBtr0273397,FBgn0034568,CG3216,protein_coding
FBtr0273396,FBgn0034568,CG3216,protein_coding
FBtr0344317,FBgn0013995,Calx,protein_coding
FBtr0344316,FBgn0013995,Calx,protein_coding
FBtr0084000,FBgn0013995,Calx,protein_coding
FBtr0309202,FBgn0013995,Calx,protein_coding
FBtr0078286,FBgn0037042,CG12984,protein_coding
FBtr0273414,FBgn0034569,dgt3,protein_coding
FBtr0344990,FBgn0037042,CG12984,protein_coding
FBtr0078329,FBgn0003415,skd,protein_coding
FBtr0078328,FBgn0003415,skd,protein_coding
FBtr0112830,FBgn0003415,skd,protein_coding
FBtr0333284,FBgn0003415,skd,protein_coding
FBtr0071522,FBgn0261394,Prosalpha3,protein_coding
