tx_id,gene_id,gene_name,gene_biotype
ENSXETT00000112004,ENSXETG00000044103,,protein_coding
ENSXETT00000112005,ENSXETG00000044019,tmem86a,protein_coding
ENSXETT00000112006,ENSXETG00000041876,,protein_coding
ENSXETT00000112007,ENSXETG00000047253,,protein_coding
ENSXETT00000112008,ENSXETG00000009373,PVALB,protein_coding
ENSXETT00000112009,ENSXETG00000010187,RBKS,protein_coding
ENSXETT00000112010,ENSXETG00000024108,ZRANB2,protein_coding
ENSXETT00000112011,ENSXETG00000044152,,protein_coding
ENSXETT00000112012,ENSXETG00000035039,msi2,protein_coding
ENSXETT00000112013,ENSXETG00000049153,,protein_coding
ENSXETT00000112014,ENSXETG00000045007,,protein_coding
ENSXETT00000112015,ENSXETG00000004548,XRCC6,protein_coding
ENSXETT00000112016,ENSXETG00000003696,luzp1,protein_coding
ENSXETT00000112017,ENSXETG00000044115,U6,snRNA
ENSXETT00000112018,ENSXETG00000049115,,protein_coding
ENSXETT00000112019,ENSXETG00000048702,RRAS2,protein_coding
ENSXETT00000112020,ENSXETG00000046297,,processed_pseudogene
ENSXETT00000112021,ENSXETG00000048224,,protein_coding
ENSXETT00000112022,ENSXETG00000035714,,protein_coding
ENSXETT00000112023,ENSXETG00000029954,HFM1,protein_coding
ENSXETT00000112024,ENSXETG00000049162,,protein_coding
ENSXETT00000112025,ENSXETG00000043457,MXI1,protein_coding
ENSXETT00000112026,ENSXETG00000048875,MC3R,protein_coding
ENSXETT00000112027,ENSXETG00000009606,fancf,protein_coding
ENSXETT00000112028,ENSXETG00000046930,,protein_coding
ENSXETT00000112029,ENSXETG00000044536,,protein_coding
ENSXETT00000112030,ENSXETG00000043618,INAFM2,protein_coding
ENSXETT00000112031,ENSXETG00000011402,STN1,protein_coding
ENSXETT00000112032,ENSXETG00000043813,TSPAN4,protein_coding
ENSXETT00000112033,ENSXETG00000042058,,protein_coding
ENSXETT00000112034,ENSXETG00000029991,ACP7,protein_coding
ENSXETT00000112035,ENSXETG00000043108,5S_rRNA,rRNA
ENSXETT00000112036,ENSXETG00000042921,,protein_coding
ENSXETT00000112037,ENSXETG00000014984,CNOT9,protein_coding
ENSXETT00000112038,ENSXETG00000048760,trim39l.1,protein_coding
ENSXETT00000112039,ENSXETG00000012226,RNF10,protein_coding
ENSXETT00000112040,ENSXETG00000010468,,protein_coding
ENSXETT00000112041,ENSXETG00000036769,CACNA2D3,protein_coding
ENSXETT00000112042,ENSXETG00000038638,,protein_coding
ENSXETT00000112043,ENSXETG00000046540,,protein_coding
ENSXETT00000112044,ENSXETG00000033650,TEX14,protein_coding
ENSXETT00000112045,ENSXETG00000044303,BTBD3,protein_coding
ENSXETT00000112046,ENSXETG00000047992,RPGR,protein_coding
ENSXETT00000112047,ENSXETG00000047516,,protein_coding
ENSXETT00000112048,ENSXETG00000010457,MGC89174,protein_coding
ENSXETT00000112049,ENSXETG00000023263,COPS5,protein_coding
ENSXETT00000112050,ENSXETG00000044871,CORO1A,protein_coding
ENSXETT00000112051,ENSXETG00000045105,,protein_coding
ENSXETT00000112052,ENSXETG00000047028,,protein_coding
ENSXETT00000112053,ENSXETG00000035327,MIPOL1,protein_coding
ENSXETT00000112054,ENSXETG00000019180,tff3.8,protein_coding
ENSXETT00000112055,ENSXETG00000004529,TNFAIP6,protein_coding
ENSXETT00000112056,ENSXETG00000019577,TEKT3,protein_coding
ENSXETT00000112057,ENSXETG00000049395,IL6,protein_coding
ENSXETT00000112058,ENSXETG00000046217,,protein_coding
ENSXETT00000112059,ENSXETG00000049290,,protein_coding
ENSXETT00000112060,ENSXETG00000045261,ccdc177,protein_coding
ENSXETT00000112061,ENSXETG00000042182,,protein_coding
ENSXETT00000112062,ENSXETG00000008578,NR6A1,protein_coding
ENSXETT00000112063,ENSXETG00000044241,ADA2,protein_coding
ENSXETT00000112064,ENSXETG00000004209,map4,protein_coding
ENSXETT00000112065,ENSXETG00000012035,mlx,protein_coding
ENSXETT00000112066,ENSXETG00000049114,clasrp,protein_coding
ENSXETT00000112067,ENSXETG00000048294,VIPR1,protein_coding
ENSXETT00000112068,ENSXETG00000047526,,protein_coding
ENSXETT00000112069,ENSXETG00000041973,U5,snRNA
ENSXETT00000112070,ENSXETG00000041332,,protein_coding
ENSXETT00000112071,ENSXETG00000048703,crem,protein_coding
ENSXETT00000112072,ENSXETG00000030130,lekr1,protein_coding
ENSXETT00000112073,ENSXETG00000044679,,protein_coding
ENSXETT00000112074,ENSXETG00000039262,XB22169600 [provisional],protein_coding
ENSXETT00000112075,ENSXETG00000046995,,protein_coding
ENSXETT00000112076,ENSXETG00000047635,POU3F2,protein_coding
ENSXETT00000112077,ENSXETG00000042336,IGSF8,protein_coding
ENSXETT00000112078,ENSXETG00000034255,LIN7B,protein_coding
ENSXETT00000112079,ENSXETG00000048431,,protein_coding
ENSXETT00000112080,ENSXETG00000009025,pkr3,protein_coding
ENSXETT00000112081,ENSXETG00000045842,KCNK3,protein_coding
ENSXETT00000112082,ENSXETG00000042453,5S_rRNA,rRNA
ENSXETT00000112083,ENSXETG00000007514,IPO8,protein_coding
ENSXETT00000112084,ENSXETG00000045970,srsf6,protein_coding
ENSXETT00000112085,ENSXETG00000012170,HNRNPA2B1,protein_coding
ENSXETT00000112086,ENSXETG00000034860,MSRB3,protein_coding
ENSXETT00000112087,ENSXETG00000034657,,protein_coding
ENSXETT00000112088,ENSXETG00000046855,ABHD2,protein_coding
ENSXETT00000112089,ENSXETG00000045041,,protein_coding
ENSXETT00000112090,ENSXETG00000012849,TPRG1,protein_coding
ENSXETT00000112091,ENSXETG00000044250,,protein_coding
ENSXETT00000112092,ENSXETG00000006612,asah2,protein_coding
ENSXETT00000112093,ENSXETG00000017938,,protein_coding
ENSXETT00000112094,ENSXETG00000006051,USP22,protein_coding
ENSXETT00000112095,ENSXETG00000024144,dnaja1,protein_coding
ENSXETT00000112096,ENSXETG00000045862,,protein_coding
ENSXETT00000112097,ENSXETG00000045129,,protein_coding
ENSXETT00000112098,ENSXETG00000041887,,processed_pseudogene
ENSXETT00000112099,ENSXETG00000007540,MARCHF11,protein_coding
ENSXETT00000112100,ENSXETG00000048198,,protein_coding
ENSXETT00000112101,ENSXETG00000023132,STX6,protein_coding
ENSXETT00000112102,ENSXETG00000047505,,protein_coding
ENSXETT00000112103,ENSXETG00000037910,,protein_coding
ENSXETT00000112104,ENSXETG00000041740,INTS3,protein_coding
ENSXETT00000112105,ENSXETG00000022139,paox,protein_coding
ENSXETT00000112106,ENSXETG00000012544,METTL6,protein_coding
ENSXETT00000112107,ENSXETG00000045522,,protein_coding
ENSXETT00000112108,ENSXETG00000044361,gypc,protein_coding
ENSXETT00000112109,ENSXETG00000047404,EPB41L5,protein_coding
ENSXETT00000112110,ENSXETG00000001505,MED7,protein_coding
ENSXETT00000112111,ENSXETG00000038134,mansc1,protein_coding
ENSXETT00000112112,ENSXETG00000005185,mki67,protein_coding
ENSXETT00000112113,ENSXETG00000025164,SLC30A7,protein_coding
ENSXETT00000112114,ENSXETG00000049405,,protein_coding
ENSXETT00000112115,ENSXETG00000045013,ndufv3,protein_coding
ENSXETT00000112116,ENSXETG00000046049,,protein_coding
ENSXETT00000112117,ENSXETG00000043202,,protein_coding
ENSXETT00000112118,ENSXETG00000027357,SKAP1,protein_coding
ENSXETT00000112119,ENSXETG00000049270,,protein_coding
ENSXETT00000112120,ENSXETG00000048744,,protein_coding
ENSXETT00000112121,ENSXETG00000043987,XB5846730 [provisional:nnmt],protein_coding
ENSXETT00000112122,ENSXETG00000012970,RAP1GAP2,protein_coding
ENSXETT00000112123,ENSXETG00000009483,EIF4G3,protein_coding
ENSXETT00000112124,ENSXETG00000042297,,protein_coding
ENSXETT00000112125,ENSXETG00000035089,RGS21,protein_coding
ENSXETT00000112126,ENSXETG00000010307,BTBD7,protein_coding
ENSXETT00000112127,ENSXETG00000012970,RAP1GAP2,protein_coding
ENSXETT00000112128,ENSXETG00000046688,,protein_coding
ENSXETT00000112129,ENSXETG00000044342,,protein_coding
ENSXETT00000112130,ENSXETG00000045685,znf665l,protein_coding
ENSXETT00000112131,ENSXETG00000036019,,protein_coding
ENSXETT00000112132,ENSXETG00000006744,CLTB,protein_coding
ENSXETT00000112133,ENSXETG00000004289,RAB12,protein_coding
ENSXETT00000112134,ENSXETG00000002431,prx,protein_coding
ENSXETT00000112135,ENSXETG00000041698,,protein_coding
ENSXETT00000112136,ENSXETG00000008005,MATN3,protein_coding
ENSXETT00000112137,ENSXETG00000007504,tnrc18,protein_coding
ENSXETT00000112138,ENSXETG00000036357,XB5961763 [provisional],protein_coding
ENSXETT00000112139,ENSXETG00000018958,TAPBPL,protein_coding
ENSXETT00000112140,ENSXETG00000049322,or15e1ad,protein_coding
ENSXETT00000112141,ENSXETG00000030622,irag2,protein_coding
ENSXETT00000112142,ENSXETG00000006258,DDX31,protein_coding
ENSXETT00000112143,ENSXETG00000025118,MOB4,protein_coding
ENSXETT00000112144,ENSXETG00000046393,ZBTB43,protein_coding
ENSXETT00000112145,ENSXETG00000048232,XB5918646 [provisional],protein_coding
ENSXETT00000112146,ENSXETG00000014462,KCNIP2,protein_coding
ENSXETT00000112147,ENSXETG00000048253,,protein_coding
ENSXETT00000112148,ENSXETG00000009700,RIN2,protein_coding
ENSXETT00000112149,ENSXETG00000014794,ARHGEF10L,protein_coding
ENSXETT00000112150,ENSXETG00000034658,GPR171,protein_coding
ENSXETT00000112151,ENSXETG00000030803,tmeff2,protein_coding
ENSXETT00000112152,ENSXETG00000045592,,protein_coding
ENSXETT00000112153,ENSXETG00000042914,RNaseP_nuc,ribozyme
ENSXETT00000112154,ENSXETG00000038395,,protein_coding
ENSXETT00000112155,ENSXETG00000041982,tmem238,protein_coding
ENSXETT00000112156,ENSXETG00000045808,gdf15,protein_coding
ENSXETT00000112157,ENSXETG00000031498,FOXP3,protein_coding
ENSXETT00000112158,ENSXETG00000048773,KCNH2,protein_coding
ENSXETT00000112159,ENSXETG00000046399,5S_rRNA,rRNA
ENSXETT00000112160,ENSXETG00000013702,MICAL2,protein_coding
ENSXETT00000112161,ENSXETG00000009045,SATB1,protein_coding
ENSXETT00000112162,ENSXETG00000042987,trim71,protein_coding
ENSXETT00000112163,ENSXETG00000045109,,processed_pseudogene
ENSXETT00000112164,ENSXETG00000045380,,protein_coding
ENSXETT00000112165,ENSXETG00000003090,ODF2L,protein_coding
ENSXETT00000112166,ENSXETG00000000587,PLGRKT,protein_coding
ENSXETT00000112167,ENSXETG00000044243,NPBWR2,protein_coding
ENSXETT00000112168,ENSXETG00000036219,SLC35C1,protein_coding
ENSXETT00000112169,ENSXETG00000046523,CITED1,protein_coding
ENSXETT00000112170,ENSXETG00000040979,PRDM11,protein_coding
ENSXETT00000112171,ENSXETG00000039885,,protein_coding
ENSXETT00000112172,ENSXETG00000004710,LMO7,protein_coding
ENSXETT00000112173,ENSXETG00000042380,,protein_coding
ENSXETT00000112174,ENSXETG00000020032,pdcd2l,protein_coding
ENSXETT00000112175,ENSXETG00000032001,BICD1,protein_coding
ENSXETT00000112176,ENSXETG00000049165,pgpep1,protein_coding
ENSXETT00000112177,ENSXETG00000035489,,protein_coding
ENSXETT00000112178,ENSXETG00000009046,she,protein_coding
ENSXETT00000112179,ENSXETG00000002364,pigo,protein_coding
ENSXETT00000112180,ENSXETG00000046551,FAM131A,protein_coding
ENSXETT00000112181,ENSXETG00000043307,,protein_coding
ENSXETT00000112182,ENSXETG00000019035,CD151,protein_coding
ENSXETT00000112183,ENSXETG00000041040,,protein_coding
ENSXETT00000112184,ENSXETG00000046179,,protein_coding
ENSXETT00000112185,ENSXETG00000041664,DCAF12,protein_coding
ENSXETT00000112186,ENSXETG00000045693,U4,snRNA
ENSXETT00000112187,ENSXETG00000047312,EXOG,protein_coding
ENSXETT00000112188,ENSXETG00000047157,,protein_coding
ENSXETT00000112189,ENSXETG00000043751,U4,snRNA
ENSXETT00000112190,ENSXETG00000049076,,protein_coding
ENSXETT00000112191,ENSXETG00000041809,,protein_coding
ENSXETT00000112192,ENSXETG00000036495,mllt11,protein_coding
ENSXETT00000112193,ENSXETG00000009615,TPM2,protein_coding
ENSXETT00000112194,ENSXETG00000014797,mterf2,protein_coding
ENSXETT00000112195,ENSXETG00000043313,PHLDA2,protein_coding
ENSXETT00000112196,ENSXETG00000015781,XB5956430 [provisional:ssuh2],protein_coding
ENSXETT00000112197,ENSXETG00000012648,rbm7,protein_coding
ENSXETT00000112198,ENSXETG00000043387,maz,protein_coding
ENSXETT00000112199,ENSXETG00000045107,znf583l,protein_coding
ENSXETT00000112200,ENSXETG00000006402,CCNG2,protein_coding
ENSXETT00000112201,ENSXETG00000046386,slx1a,protein_coding
ENSXETT00000112202,ENSXETG00000044253,,protein_coding
ENSXETT00000112203,ENSXETG00000024203,BTBD10,protein_coding
ENSXETT00000112204,ENSXETG00000047039,5S_rRNA,rRNA
ENSXETT00000112205,ENSXETG00000046764,,protein_coding
ENSXETT00000112206,ENSXETG00000041926,,protein_coding
ENSXETT00000112207,ENSXETG00000043777,U4,snRNA
ENSXETT00000112208,ENSXETG00000043638,,protein_coding
ENSXETT00000112209,ENSXETG00000038079,KIAA1671,protein_coding
ENSXETT00000112210,ENSXETG00000046453,,protein_coding
ENSXETT00000112211,ENSXETG00000042241,rab40c,protein_coding
ENSXETT00000112212,ENSXETG00000044268,MTURN,protein_coding
ENSXETT00000112213,ENSXETG00000045165,DLG4,protein_coding
ENSXETT00000112214,ENSXETG00000030340,RHOH,protein_coding
ENSXETT00000112215,ENSXETG00000048024,,protein_coding
ENSXETT00000112216,ENSXETG00000032954,NIM1K,protein_coding
ENSXETT00000112217,ENSXETG00000046699,,protein_coding
ENSXETT00000112218,ENSXETG00000042222,U2,snRNA
ENSXETT00000112219,ENSXETG00000008821,sorbs1,protein_coding
ENSXETT00000112220,ENSXETG00000048039,,protein_coding
ENSXETT00000112221,ENSXETG00000022623,RBM23,protein_coding
ENSXETT00000112222,ENSXETG00000042493,,protein_coding
ENSXETT00000112223,ENSXETG00000043723,fcrl4,protein_coding
ENSXETT00000112224,ENSXETG00000043013,ZMAT2,protein_coding
ENSXETT00000112225,ENSXETG00000045649,,processed_pseudogene
ENSXETT00000112226,ENSXETG00000042551,5S_rRNA,rRNA
ENSXETT00000112227,ENSXETG00000044644,PYROXD1,protein_coding
ENSXETT00000112228,ENSXETG00000034599,cenpa,protein_coding
ENSXETT00000112229,ENSXETG00000025340,krt55,protein_coding
ENSXETT00000112230,ENSXETG00000048889,,protein_coding
ENSXETT00000112231,ENSXETG00000034256,,protein_coding
ENSXETT00000112232,ENSXETG00000030285,PWWP2B,protein_coding
ENSXETT00000112233,ENSXETG00000010883,xpo5,protein_coding
ENSXETT00000112234,ENSXETG00000004729,,protein_coding
ENSXETT00000112235,ENSXETG00000033666,,protein_coding
ENSXETT00000112236,ENSXETG00000048350,FAM13C,protein_coding
ENSXETT00000112237,ENSXETG00000039969,,protein_coding
ENSXETT00000112238,ENSXETG00000013409,CHMP6,protein_coding
ENSXETT00000112239,ENSXETG00000037191,NOL11,protein_coding
ENSXETT00000112240,ENSXETG00000019677,pde3b,protein_coding
ENSXETT00000112241,ENSXETG00000010464,pbx1,protein_coding
ENSXETT00000112242,ENSXETG00000046894,mrpl2,protein_coding
ENSXETT00000112243,ENSXETG00000043510,,protein_coding
ENSXETT00000112244,ENSXETG00000019669,PTPN2,protein_coding
ENSXETT00000112245,ENSXETG00000037756,,protein_coding
ENSXETT00000112246,ENSXETG00000001596,,protein_coding
ENSXETT00000112247,ENSXETG00000027607,VOPP1,protein_coding
ENSXETT00000112248,ENSXETG00000009218,MYNN,protein_coding
ENSXETT00000112249,ENSXETG00000026094,ercc1,protein_coding
ENSXETT00000112250,ENSXETG00000045359,U6,snRNA
ENSXETT00000112251,ENSXETG00000019403,mrpl22,protein_coding
ENSXETT00000112252,ENSXETG00000002168,epha10,protein_coding
ENSXETT00000112253,ENSXETG00000036977,,protein_coding
ENSXETT00000112254,ENSXETG00000021226,otogl2,protein_coding
ENSXETT00000112255,ENSXETG00000045989,U3,snoRNA
ENSXETT00000112256,ENSXETG00000031786,VSNL1,protein_coding
ENSXETT00000112257,ENSXETG00000033898,znf519,protein_coding
ENSXETT00000112258,ENSXETG00000013675,PANK3,protein_coding
ENSXETT00000112259,ENSXETG00000015679,ramp3,protein_coding
ENSXETT00000112260,ENSXETG00000049417,5S_rRNA,rRNA
ENSXETT00000112261,ENSXETG00000044889,TENT5D,protein_coding
ENSXETT00000112262,ENSXETG00000044289,,protein_coding
ENSXETT00000112263,ENSXETG00000026926,XB5848842 [provisional],protein_coding
ENSXETT00000112264,ENSXETG00000045627,,protein_coding
ENSXETT00000112265,ENSXETG00000031985,krt53,protein_coding
ENSXETT00000112266,ENSXETG00000027573,PDILT,protein_coding
ENSXETT00000112267,ENSXETG00000044292,,protein_coding
ENSXETT00000112268,ENSXETG00000043649,ARAF,protein_coding
ENSXETT00000112269,ENSXETG00000039242,,protein_coding
ENSXETT00000112270,ENSXETG00000049368,,processed_pseudogene
ENSXETT00000112271,ENSXETG00000009907,MAN1A2,protein_coding
ENSXETT00000112272,ENSXETG00000008638,MGC107780,protein_coding
ENSXETT00000112273,ENSXETG00000015579,cuzd1.2,protein_coding
ENSXETT00000112274,ENSXETG00000009025,pkr3,protein_coding
ENSXETT00000112275,ENSXETG00000016729,DCUN1D3,protein_coding
ENSXETT00000112276,ENSXETG00000045453,,processed_pseudogene
ENSXETT00000112277,ENSXETG00000003144,GATA6,protein_coding
ENSXETT00000112278,ENSXETG00000014523,HDX,protein_coding
ENSXETT00000112279,ENSXETG00000036052,RRM2,protein_coding
ENSXETT00000112280,ENSXETG00000034565,CHST12,protein_coding
ENSXETT00000112281,ENSXETG00000046817,,protein_coding
ENSXETT00000112282,ENSXETG00000040001,cdpf1,protein_coding
ENSXETT00000112283,ENSXETG00000042619,OPRL1,protein_coding
ENSXETT00000112284,ENSXETG00000023932,znf268,protein_coding
ENSXETT00000112285,ENSXETG00000048227,ATP13A2,protein_coding
ENSXETT00000112286,ENSXETG00000046212,,protein_coding
ENSXETT00000112287,ENSXETG00000047612,ifit5,protein_coding
ENSXETT00000112288,ENSXETG00000034208,,protein_coding
ENSXETT00000112289,ENSXETG00000007554,PAMR1,protein_coding
ENSXETT00000112290,ENSXETG00000042155,SOCS2,protein_coding
ENSXETT00000112291,ENSXETG00000042306,ascl3,protein_coding
ENSXETT00000112292,ENSXETG00000041062,RAB14,protein_coding
ENSXETT00000112293,ENSXETG00000040432,ARL15,protein_coding
ENSXETT00000112294,ENSXETG00000045236,,protein_coding
ENSXETT00000112295,ENSXETG00000022993,rnf112.1,protein_coding
ENSXETT00000112296,ENSXETG00000040358,POGLUT2,protein_coding
ENSXETT00000112297,ENSXETG00000039895,fgfbp3,protein_coding
ENSXETT00000112298,ENSXETG00000044794,card19,protein_coding
ENSXETT00000112299,ENSXETG00000024390,RARA,protein_coding
ENSXETT00000112300,ENSXETG00000039699,ZNF516,protein_coding
ENSXETT00000112301,ENSXETG00000038134,mansc1,protein_coding
ENSXETT00000112302,ENSXETG00000020527,hdac8,protein_coding
ENSXETT00000112303,ENSXETG00000049228,,protein_coding
ENSXETT00000112304,ENSXETG00000024397,NR1D1,protein_coding
ENSXETT00000112305,ENSXETG00000045884,BRICD5,protein_coding
ENSXETT00000112306,ENSXETG00000047695,xtr-mir-427-3,miRNA
ENSXETT00000112307,ENSXETG00000046530,5S_rRNA,rRNA
ENSXETT00000112308,ENSXETG00000042043,,protein_coding
ENSXETT00000112309,ENSXETG00000045388,GSAP,protein_coding
ENSXETT00000112310,ENSXETG00000041073,,protein_coding
ENSXETT00000112311,ENSXETG00000001399,mrps16,protein_coding
ENSXETT00000112312,ENSXETG00000031228,opn7b,protein_coding
ENSXETT00000112313,ENSXETG00000046609,U3,snoRNA
ENSXETT00000112314,ENSXETG00000042552,,protein_coding
ENSXETT00000112315,ENSXETG00000048466,or5ar33,protein_coding
ENSXETT00000112316,ENSXETG00000048498,RRP15,protein_coding
ENSXETT00000112317,ENSXETG00000018006,nek2,protein_coding
ENSXETT00000112318,ENSXETG00000004753,XB5769266 [provisional],protein_coding
ENSXETT00000112319,ENSXETG00000027673,XB5749398 [provisional],protein_coding
ENSXETT00000112320,ENSXETG00000040776,PSME3,protein_coding
ENSXETT00000112321,ENSXETG00000032856,tasor2,protein_coding
ENSXETT00000112322,ENSXETG00000045617,,protein_coding
ENSXETT00000112323,ENSXETG00000047042,,protein_coding
ENSXETT00000112324,ENSXETG00000039443,dmp1,protein_coding
ENSXETT00000112325,ENSXETG00000045250,,protein_coding
ENSXETT00000112326,ENSXETG00000041644,,protein_coding
ENSXETT00000112327,ENSXETG00000036320,,protein_coding
ENSXETT00000112328,ENSXETG00000014380,SRSF4,protein_coding
ENSXETT00000112329,ENSXETG00000045494,,protein_coding
ENSXETT00000112330,ENSXETG00000046032,WARS2,protein_coding
ENSXETT00000112331,ENSXETG00000005660,FAM110B,protein_coding
ENSXETT00000112332,ENSXETG00000018894,METTL5,protein_coding
ENSXETT00000112333,ENSXETG00000042100,,processed_pseudogene
ENSXETT00000112334,ENSXETG00000044802,,protein_coding
ENSXETT00000112335,ENSXETG00000000072,RBM15B,protein_coding
ENSXETT00000112336,ENSXETG00000042541,STMN3,protein_coding
ENSXETT00000112337,ENSXETG00000027597,mrps18c,protein_coding
ENSXETT00000112338,ENSXETG00000048236,,protein_coding
ENSXETT00000112339,ENSXETG00000019922,DOCK2,protein_coding
ENSXETT00000112340,ENSXETG00000042274,MPV17,protein_coding
ENSXETT00000112341,ENSXETG00000044511,RNF208,protein_coding
ENSXETT00000112342,ENSXETG00000041517,U4,snRNA
ENSXETT00000112343,ENSXETG00000020469,GBA3,protein_coding
ENSXETT00000112344,ENSXETG00000044080,,protein_coding
ENSXETT00000112345,ENSXETG00000000623,XB5762393,protein_coding
ENSXETT00000112346,ENSXETG00000044763,U2,snRNA
ENSXETT00000112347,ENSXETG00000000035,mdm4,protein_coding
ENSXETT00000112348,ENSXETG00000010201,BABAM2,protein_coding
ENSXETT00000112349,ENSXETG00000014694,rbm12b.3,protein_coding
ENSXETT00000112350,ENSXETG00000031467,PIANP,protein_coding
ENSXETT00000112351,ENSXETG00000030844,XB5992952 [provisional:adpgk],protein_coding
ENSXETT00000112352,ENSXETG00000013380,MCTP1,protein_coding
ENSXETT00000112353,ENSXETG00000045592,,protein_coding
ENSXETT00000112354,ENSXETG00000012276,TSPO,protein_coding
ENSXETT00000112355,ENSXETG00000046099,,protein_coding
ENSXETT00000112356,ENSXETG00000007422,st3gal2.2,protein_coding
ENSXETT00000112357,ENSXETG00000017183,TOX4,protein_coding
ENSXETT00000112358,ENSXETG00000048087,,protein_coding
ENSXETT00000112359,ENSXETG00000047422,,protein_coding
ENSXETT00000112360,ENSXETG00000044234,U2,snRNA
ENSXETT00000112361,ENSXETG00000045674,twist2,protein_coding
ENSXETT00000112362,ENSXETG00000036871,siah3,protein_coding
ENSXETT00000112363,ENSXETG00000010201,BABAM2,protein_coding
ENSXETT00000112364,ENSXETG00000008907,LDAH,protein_coding
ENSXETT00000112365,ENSXETG00000047638,,protein_coding
ENSXETT00000112366,ENSXETG00000047547,,protein_coding
ENSXETT00000112367,ENSXETG00000046182,,protein_coding
ENSXETT00000112368,ENSXETG00000049227,,protein_coding
ENSXETT00000112369,ENSXETG00000043964,,protein_coding
ENSXETT00000112370,ENSXETG00000033246,b2m,protein_coding
ENSXETT00000112371,ENSXETG00000042736,,processed_pseudogene
ENSXETT00000112372,ENSXETG00000018477,tlr6,protein_coding
ENSXETT00000112373,ENSXETG00000022894,pgq,protein_coding
ENSXETT00000112374,ENSXETG00000022783,SNX13,protein_coding
ENSXETT00000112375,ENSXETG00000012029,CASS4,protein_coding
ENSXETT00000112376,ENSXETG00000005816,FTO,protein_coding
ENSXETT00000112377,ENSXETG00000033405,CBR1,protein_coding
ENSXETT00000112378,ENSXETG00000002212,PEX13,protein_coding
ENSXETT00000112379,ENSXETG00000042268,,protein_coding
ENSXETT00000112380,ENSXETG00000048228,,protein_coding
ENSXETT00000112381,ENSXETG00000048644,,protein_coding
ENSXETT00000112382,ENSXETG00000044534,arrb2,protein_coding
ENSXETT00000112383,ENSXETG00000047303,,protein_coding
ENSXETT00000112384,ENSXETG00000027121,adh1,protein_coding
ENSXETT00000112385,ENSXETG00000049444,CHRM2,protein_coding
ENSXETT00000112386,ENSXETG00000048388,pagr1,protein_coding
ENSXETT00000112387,ENSXETG00000045622,CDR2L,protein_coding
ENSXETT00000112388,ENSXETG00000035645,,protein_coding
ENSXETT00000112389,ENSXETG00000021389,tab2,protein_coding
ENSXETT00000112390,ENSXETG00000040015,,protein_coding
ENSXETT00000112391,ENSXETG00000043792,ano7,protein_coding
ENSXETT00000112392,ENSXETG00000043452,,protein_coding
ENSXETT00000112393,ENSXETG00000045696,U2,snRNA
ENSXETT00000112394,ENSXETG00000006748,specc1,protein_coding
ENSXETT00000112395,ENSXETG00000042665,mgat4g,protein_coding
ENSXETT00000112396,ENSXETG00000024910,,protein_coding
ENSXETT00000112397,ENSXETG00000030371,RNASEH1,protein_coding
ENSXETT00000112398,ENSXETG00000037868,,protein_coding
ENSXETT00000112399,ENSXETG00000022637,,protein_coding
ENSXETT00000112400,ENSXETG00000022970,FSTL3,protein_coding
ENSXETT00000112401,ENSXETG00000044084,,protein_coding
ENSXETT00000112402,ENSXETG00000042209,,protein_coding
ENSXETT00000112403,ENSXETG00000007369,DNAAF4,protein_coding
ENSXETT00000112404,ENSXETG00000042514,,processed_pseudogene
ENSXETT00000112405,ENSXETG00000015247,HIBCH,protein_coding
ENSXETT00000112406,ENSXETG00000002039,PIGW,protein_coding
ENSXETT00000112407,ENSXETG00000047138,,protein_coding
ENSXETT00000112408,ENSXETG00000025045,,protein_coding
ENSXETT00000112409,ENSXETG00000036716,parp14.2,protein_coding
ENSXETT00000112410,ENSXETG00000047848,,processed_pseudogene
ENSXETT00000112411,ENSXETG00000027573,PDILT,protein_coding
ENSXETT00000112412,ENSXETG00000048309,,protein_coding
ENSXETT00000112413,ENSXETG00000009193,fam110d,protein_coding
ENSXETT00000112414,ENSXETG00000018301,ergic1,protein_coding
ENSXETT00000112415,ENSXETG00000010468,,protein_coding
ENSXETT00000112416,ENSXETG00000002605,PMF1,protein_coding
ENSXETT00000112417,ENSXETG00000001136,NPRL3,protein_coding
ENSXETT00000112418,ENSXETG00000006736,B4GALT7,protein_coding
ENSXETT00000112419,ENSXETG00000045677,,protein_coding
ENSXETT00000112420,ENSXETG00000000439,zc3h11a,protein_coding
ENSXETT00000112421,ENSXETG00000048293,,protein_coding
ENSXETT00000112422,ENSXETG00000041862,,protein_coding
ENSXETT00000112423,ENSXETG00000032079,,protein_coding
ENSXETT00000112424,ENSXETG00000042920,,protein_coding
ENSXETT00000112425,ENSXETG00000046108,rps27,protein_coding
ENSXETT00000112426,ENSXETG00000002505,TNF,protein_coding
ENSXETT00000112427,ENSXETG00000016868,CHST8,protein_coding
ENSXETT00000112428,ENSXETG00000036910,KRT222,protein_coding
ENSXETT00000112429,ENSXETG00000019946,dusp18,protein_coding
ENSXETT00000112430,ENSXETG00000008958,scn8a,protein_coding
ENSXETT00000112431,ENSXETG00000048572,,protein_coding
ENSXETT00000112432,ENSXETG00000042249,U2,snRNA
ENSXETT00000112433,ENSXETG00000018709,UGT3A2,protein_coding
ENSXETT00000112434,ENSXETG00000021932,c18orf21,protein_coding
ENSXETT00000112435,ENSXETG00000009517,ncl,protein_coding
ENSXETT00000112436,ENSXETG00000006296,prss27,protein_coding
ENSXETT00000112437,ENSXETG00000024511,DENND1C,protein_coding
